id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_genus_name,taxon_species_name
251791,2012-07-17,46.0758,-112.923682,Deer Lodge,Montana,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
277849,2013-05-15,46.063515,-112.452734,Jefferson,Montana,United States,Papilio zelicaon,Anise Swallowtail,Papilionidae,Papilio,Papilio zelicaon
277851,2013-05-15,45.349363,-111.504875,Madison,Montana,United States,Papilio zelicaon,Anise Swallowtail,Papilionidae,Papilio,Papilio zelicaon
302905,2012-07-23,46.950833,-112.705334,Lewis and Clark,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
302916,2012-07-23,46.950833,-112.705667,Lewis and Clark,Montana,United States,Boloria selene,Silver-bordered Fritillary,Nymphalidae,Boloria,Boloria selene
302929,2012-07-23,46.949666,-112.7065,Lewis and Clark,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
302941,2012-07-23,46.947833,-112.7105,Lewis and Clark,Montana,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
303000,2012-07-24,46.962166,-112.977,Powell,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
303002,2012-07-24,46.962166,-112.977,Powell,Montana,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme
331583,2012-07-28,47.060833,-112.7485,Lewis and Clark,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
380720,2009-08-27,48.690243,-113.752871,Flathead,Montana,United States,Icaricia lupini,Lupine Blue,Lycaenidae,Icaricia,Icaricia lupini
705169,2014-05-26,45.572923,-111.912207,Madison,Montana,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalis,Nymphalis antiopa
706959,2014-05-26,45.572927,-111.912213,Madison,Montana,United States,Polygonia satyrus,Satyr Comma,Nymphalidae,Polygonia,Polygonia satyrus
735676,2014-06-07,47.141249,-112.446007,Lewis and Clark,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea
735691,2014-06-11,46.4564166667,-111.8955527778,Jefferson,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
807229,2014-07-19,45.987536,-113.183744,Deer Lodge,Montana,United States,Papilio multicaudata,Two-tailed Swallowtail,Papilionidae,Papilio,Papilio multicaudata
807231,2014-07-19,45.987547,-113.184065,Deer Lodge,Montana,United States,Speyeria cybele,Great Spangled Fritillary,Nymphalidae,Speyeria,Speyeria cybele
811175,2014-06-23,48.395698,-107.648329,Phillips,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
811177,2014-06-23,48.395698,-107.648329,Phillips,Montana,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
811178,2014-06-23,48.395698,-107.648329,Phillips,Montana,United States,Plebejus melissa,Melissa Blue,Lycaenidae,Plebejus,Plebejus melissa
811201,2014-06-24,47.92583,-108.504035,Phillips,Montana,United States,Phyciodes tharos,Pearl Crescent,Nymphalidae,Phyciodes,Phyciodes tharos
815393,2014-06-25,48.72709,-113.438001,Glacier,Montana,United States,Carterocephalus palaemon,Arctic Skipper,Hesperiidae,Carterocephalus,Carterocephalus palaemon
815398,2014-06-25,48.728805,-113.438087,Glacier,Montana,United States,Pyrgus communis,Common Checkered-Skipper,Hesperiidae,Pyrgus,Pyrgus communis
818217,2014-06-23,48.395698,-107.648329,Phillips,Montana,United States,Plebejus melissa,Melissa Blue,Lycaenidae,Plebejus,Plebejus melissa
818276,2014-06-24,47.92583,-108.504035,Phillips,Montana,United States,Callophrys eryphon,Western Pine Elfin,Lycaenidae,Callophrys,Callophrys eryphon
818279,2014-06-24,47.92583,-108.504035,Phillips,Montana,United States,Limenitis arthemis,Red-spotted Admiral,Nymphalidae,Limenitis,Limenitis arthemis
820365,2014-06-25,48.728449,-113.437888,Glacier,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
820366,2014-06-25,48.728449,-113.437888,Glacier,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
820367,2014-06-25,48.728449,-113.437888,Glacier,Montana,United States,Chlosyne palla,Northern Checkerspot,Nymphalidae,Chlosyne,Chlosyne palla
820368,2014-06-25,48.728449,-113.437888,Glacier,Montana,United States,Cupido amyntula,Western Tailed-Blue,Lycaenidae,Cupido,Cupido amyntula
820370,2014-06-25,48.728449,-113.437888,Glacier,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea
820392,2014-06-25,48.728449,-113.437888,Glacier,Montana,United States,Coenonympha tullia,Common Ringlet,Nymphalidae,Coenonympha,Coenonympha tullia
821906,2014-06-27,48.729129,-113.437888,Glacier,Montana,United States,Carterocephalus palaemon,Arctic Skipper,Hesperiidae,Carterocephalus,Carterocephalus palaemon
821916,2014-06-27,48.729129,-113.437888,Glacier,Montana,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
824221,2014-06-30,47.845786,-112.58038,Teton,Montana,United States,Agriades glandon,Arctic Blue,Lycaenidae,Agriades,Agriades glandon
850898,2014-08-26,47.322222,-114.211667,Sanders,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
850900,2014-08-26,47.328362,-113.7903,Missoula,Montana,United States,Lycaena helloides,Purplish Copper,Lycaenidae,Lycaena,Lycaena helloides
1262944,2013-08-11,45.894103,-112.786339,Silver Bow,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus
1577724,2015-05-25,48.2811916667,-109.6606533333,Hill,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea
1714059,2014-07-09,46.966883,-114.007572,Missoula,Montana,United States,Chlosyne palla,Northern Checkerspot,Nymphalidae,Chlosyne,Chlosyne palla
1743247,2012-07-17,47.486092,-111.533654,Cascade,Montana,United States,Papilio multicaudata,Two-tailed Swallowtail,Papilionidae,Papilio,Papilio multicaudata
2375778,2015-06-10,45.255835,-109.694648,Stillwater,Montana,United States,Lycaena cupreus,Lustrous Copper,Lycaenidae,Lycaena,Lycaena cupreus
2375842,2015-06-10,45.255835,-109.694648,Stillwater,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea
2375859,2015-06-10,45.259845,-109.680676,Carbon,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii
2376070,2015-06-10,45.311416,-109.616389,Stillwater,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
2611604,2015-08-11,45.4256562786,-112.6356094703,Beaverhead,Montana,United States,Danaus plexippus,Monarch,Nymphalidae,Danaus,Danaus plexippus
2611664,2015-07-24,45.4254877977,-112.6356956363,Beaverhead,Montana,United States,Danaus plexippus,Monarch,Nymphalidae,Danaus,Danaus plexippus
2778917,2015-06-11,45.856692,-108.88303,Yellowstone,Montana,United States,Speyeria edwardsii,Edwards' Fritillary,Nymphalidae,Speyeria,Speyeria edwardsii
3189782,2015-08-25,46.9066,-113.9583583333,Missoula,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
3280797,2014-09-14,47.318694,-114.031305,Lake,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
3342168,2016-05-29,46.4026411716,-113.6874777173,Granite,Montana,United States,Papilio eurymedon,Pale Swallowtail,Papilionidae,Papilio,Papilio eurymedon
3521465,2016-06-20,48.63934061,-113.8644463,Flathead,Montana,United States,Phyciodes cocyta,Northern Crescent,Nymphalidae,Phyciodes,Phyciodes cocyta
3650075,2016-07-09,47.6242799853,-114.1532606373,Lake,Montana,United States,Danaus plexippus,Monarch,Nymphalidae,Danaus,Danaus plexippus
3750650,2016-07-04,46.825254,-113.339414,Granite,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
3750662,2016-07-04,46.825085,-113.339178,Granite,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii
3752255,2016-07-05,46.838597,-114.012249,Missoula,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
3755838,1998-08-17,48.7596128,-113.7870225,Flathead,Montana,United States,Nymphalis l-album,Compton Tortoiseshell,Nymphalidae,Nymphalis,Nymphalis l-album
3757131,2016-07-09,48.7929392369,-113.6581993103,Glacier,Montana,United States,Limenitis arthemis arthemis,American White Admiral,Nymphalidae,Limenitis,Limenitis arthemis
3757779,2016-07-08,47.69946,-113.269624,Flathead,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea
3759723,2015-06-27,48.7966767816,-113.658228814,Glacier,Montana,United States,Phyciodes pulchella,Field Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella
3759725,2015-06-27,48.7982139261,-113.6840128899,Glacier,Montana,United States,Papilio multicaudata,Two-tailed Swallowtail,Papilionidae,Papilio,Papilio multicaudata
3759729,2015-06-28,48.6093697842,-113.8824641705,Flathead,Montana,United States,Papilio eurymedon,Pale Swallowtail,Papilionidae,Papilio,Papilio eurymedon
3759738,2015-06-29,48.6767370814,-113.5938262939,Glacier,Montana,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
3771339,2016-07-13,47.669273,-113.243624,Flathead,Montana,United States,Carterocephalus palaemon,Arctic Skipper,Hesperiidae,Carterocephalus,Carterocephalus palaemon
3775512,2016-07-15,47.688479,-113.265032,Flathead,Montana,United States,Parnassius smintheus,Rocky Mountain Parnassian,Papilionidae,Parnassius,Parnassius smintheus
3775523,2016-07-15,47.707284,-113.326824,Flathead,Montana,United States,Speyeria hesperis,Northwestern Fritillary,Nymphalidae,Speyeria,Speyeria hesperis
3778106,2016-07-16,47.44251,-114.104967,Lake,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
3778148,2016-07-16,47.442766,-114.104898,Lake,Montana,United States,Phyciodes mylitta,Mylitta Crescent,Nymphalidae,Phyciodes,Phyciodes mylitta
3873956,2012-07-15,47.6840824054,-113.783107101,Lake,Montana,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
3886437,2016-08-14,45.276375,-111.326095,Gallatin,Montana,United States,Vanessa atalanta,Red Admiral,Nymphalidae,Vanessa,Vanessa atalanta
3919086,2016-08-12,47.9633331299,-110.0899963379,Chouteau,Montana,United States,Strymon melinus,Gray Hairstreak,Lycaenidae,Strymon,Strymon melinus
3971297,2016-08-26,48.5290716667,-113.994195,Flathead,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
4041073,2016-08-08,47.791247,-107.793732,Phillips,Montana,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Euptoieta,Euptoieta claudia
4041874,2016-08-06,47.698672,-109.811096,Fergus,Montana,United States,Strymon melinus,Gray Hairstreak,Lycaenidae,Strymon,Strymon melinus
4091584,2016-07-18,48.744262,-113.7377214,Flathead,Montana,United States,Parnassius clodius,Clodius Parnassian,Papilionidae,Parnassius,Parnassius clodius
4091585,2016-07-18,48.744262,-113.7377214,Flathead,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
4091586,2016-07-18,48.744262,-113.7377214,Flathead,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
4091587,2016-07-18,48.744262,-113.7377214,Flathead,Montana,United States,Chlosyne palla,Northern Checkerspot,Nymphalidae,Chlosyne,Chlosyne palla
4091588,2016-07-18,48.744262,-113.7377214,Flathead,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus
4091589,2016-07-18,48.744262,-113.7377214,Flathead,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
4091590,2016-07-18,48.744262,-113.7377214,Flathead,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
4091591,2016-07-18,48.744262,-113.7377214,Flathead,Montana,United States,Euphydryas editha,Edith's Checkerspot,Nymphalidae,Euphydryas,Euphydryas editha
4091592,2016-07-18,48.744262,-113.7377214,Flathead,Montana,United States,Phyciodes pulchella,Field Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella
4091593,2016-07-18,48.744262,-113.7377214,Flathead,Montana,United States,Euphydryas anicia,Anicia Checkerspot,Nymphalidae,Euphydryas,Euphydryas anicia
4091594,2016-07-18,48.744262,-113.7377214,Flathead,Montana,United States,Speyeria callippe,Callippe Fritillary,Nymphalidae,Speyeria,Speyeria callippe
4091595,2016-07-17,48.6806895,-113.818929,Flathead,Montana,United States,Polygonia satyrus,Satyr Comma,Nymphalidae,Polygonia,Polygonia satyrus
4091615,2016-07-19,48.815800265,-113.7410735271,Glacier,Montana,United States,Phyciodes cocyta,Northern Crescent,Nymphalidae,Phyciodes,Phyciodes cocyta
4091616,2016-07-19,48.815800265,-113.7410735271,Glacier,Montana,United States,Boloria epithore,Pacific Fritillary,Nymphalidae,Boloria,Boloria epithore
4091631,2016-07-19,48.8438888,-113.7208333,Glacier,Montana,United States,Icaricia lupini,Lupine Blue,Lycaenidae,Icaricia,Icaricia lupini
4091632,2016-07-19,48.8438888,-113.7208333,Glacier,Montana,United States,Oeneis chryxus,Chryxus Arctic,Nymphalidae,Oeneis,Oeneis chryxus
4091633,2016-07-19,48.8438888,-113.7208333,Glacier,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea
4091635,2016-07-19,48.8438888,-113.7208333,Glacier,Montana,United States,Boloria epithore,Pacific Fritillary,Nymphalidae,Boloria,Boloria epithore
4091713,2016-07-19,48.7978152093,-113.6776911688,Glacier,Montana,United States,Speyeria hesperis,Northwestern Fritillary,Nymphalidae,Speyeria,Speyeria hesperis
4091714,2016-07-19,48.7978152093,-113.6776911688,Glacier,Montana,United States,Papilio eurymedon,Pale Swallowtail,Papilionidae,Papilio,Papilio eurymedon
4091740,2016-07-20,47.8146641,-114.3079014,Lake,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus
4091741,2016-07-20,47.8146641,-114.3079014,Lake,Montana,United States,Neophasia menapia,Pine White,Pieridae,Neophasia,Neophasia menapia
4091759,2016-07-21,48.7606203794,-113.7302600873,Glacier,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
4091760,2016-07-22,48.7606203794,-113.7302600873,Glacier,Montana,United States,Chlosyne palla,Northern Checkerspot,Nymphalidae,Chlosyne,Chlosyne palla
4091761,2016-07-21,48.7606203794,-113.7302600873,Glacier,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
4091770,2016-07-22,47.5777136,-114.0162182,Lake,Montana,United States,Amblyscirtes vialis,Common Roadside-Skipper,Hesperiidae,Amblyscirtes,Amblyscirtes vialis
4091771,2016-07-22,47.5777136,-114.0162182,Lake,Montana,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
4091799,2016-07-15,47.7948586,-108.2438864,Phillips,Montana,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Euptoieta,Euptoieta claudia
4091810,2016-07-17,48.7949096,-113.7110216,Glacier,Montana,United States,Phyciodes pulchella,Field Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella
4091811,2016-07-17,48.7949096,-113.7110216,Glacier,Montana,United States,Limenitis arthemis,Red-spotted Admiral,Nymphalidae,Limenitis,Limenitis arthemis
4091856,2016-08-01,45.8820402,-111.6832194,Jefferson,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus
4127673,2014-07-16,48.7596128,-113.7870225,Flathead,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
4149134,2016-09-19,46.83941765,-114.0579387017,Missoula,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
4215204,2016-08-27,44.661671652,-111.0987203806,Gallatin,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
4447963,2016-09-20,44.5985897345,-111.811176651,Beaverhead,Montana,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalis,Nymphalis californica
4958711,2010-07-04,46.537983,-114.150956,Ravalli,Montana,United States,Papilio multicaudata,Two-tailed Swallowtail,Papilionidae,Papilio,Papilio multicaudata
4959571,2012-06-15,48.6185876457,-113.8776018129,Flathead,Montana,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
5044523,2017-02-02,46.54701901,-110.90095531,Meagher,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
5167248,2015-07-09,48.119637,-114.460458,Flathead,Montana,United States,Phyciodes cocyta,Northern Crescent,Nymphalidae,Phyciodes,Phyciodes cocyta
5295832,2015-06-27,48.8064960279,-113.6372029781,Glacier,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
5302413,2015-06-27,48.806439499,-113.6373209991,Glacier,Montana,United States,Euphydryas anicia,Anicia Checkerspot,Nymphalidae,Euphydryas,Euphydryas anicia
5303292,2015-06-27,48.8067221403,-113.6375355752,Glacier,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
5303439,2015-06-27,48.8070471769,-113.638125658,Glacier,Montana,United States,Phyciodes pulchella,Field Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella
5321122,2015-06-28,48.6094158938,-113.8824909927,Flathead,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
5381090,2015-08-24,46.8721540031,-114.0632772446,Missoula,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
5689616,2015-09-20,48.3405621998,-114.1680335999,Flathead,Montana,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
6015270,2016-04-09,46.9647029403,-113.8690423965,Missoula,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus
6022556,2016-04-03,47.0855529027,-114.9139022827,Mineral,Montana,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo
6237937,2017-04-29,46.03787992,-110.685839653,Park,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
6404769,2017-05-28,46.8407236412,-114.1173505783,Missoula,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
6405965,2017-05-27,48.6632546681,-106.4801154455,Valley,Montana,United States,Icaricia saepiolus,Greenish Blue,Lycaenidae,Icaricia,Icaricia saepiolus
6409573,2017-05-28,47.317495,-114.0215083333,Lake,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus
6431774,2017-05-28,47.3175555556,-114.0214388889,Lake,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea
6495422,2017-06-04,45.7779466667,-108.69188,Yellowstone,Montana,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
6552221,2017-06-08,46.1994236685,-114.0541111743,Ravalli,Montana,United States,Danaus plexippus,Monarch,Nymphalidae,Danaus,Danaus plexippus
6685132,2017-05-28,45.00538,-110.0342116667,Park,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
6695258,2017-06-06,45.9531786208,-109.9751186371,Sweet Grass,Montana,United States,Coenonympha tullia,Common Ringlet,Nymphalidae,Coenonympha,Coenonympha tullia
6696942,2016-04-03,47.1200734888,-114.8658370972,Mineral,Montana,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo
6696943,2016-04-03,47.1200734888,-114.8658370972,Mineral,Montana,United States,Callophrys augustinus,Brown Elfin,Lycaenidae,Callophrys,Callophrys augustinus
6696948,2016-04-03,47.1200734888,-114.8658370972,Mineral,Montana,United States,Callophrys augustinus,Brown Elfin,Lycaenidae,Callophrys,Callophrys augustinus
6697162,2016-05-08,46.957376671,-114.2085456059,Missoula,Montana,United States,Coenonympha tullia,Common Ringlet,Nymphalidae,Coenonympha,Coenonympha tullia
6697164,2016-05-17,46.8322980008,-113.9860296249,Missoula,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
6697519,2016-07-23,48.7920188864,-113.6684989929,Glacier,Montana,United States,Limenitis arthemis rubrofasciata,Western White Admiral,Nymphalidae,Limenitis,Limenitis arthemis
6697522,2016-07-23,48.7920188864,-113.6684989929,Glacier,Montana,United States,Chlosyne palla,Northern Checkerspot,Nymphalidae,Chlosyne,Chlosyne palla
6697523,2016-07-25,46.8880866556,-113.9879608154,Missoula,Montana,United States,Cercyonis pegala,Common Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis pegala
6699843,2017-06-06,47.6431861054,-108.546295166,Phillips,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
6704150,2017-06-11,47.9174361,-108.5253185,Phillips,Montana,United States,Epargyreus clarus,Silver-spotted Skipper,Hesperiidae,Epargyreus,Epargyreus clarus
6704664,2016-08-07,46.8765462339,-113.9777469635,Missoula,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
6705044,2016-04-08,46.9541798726,-113.9227294922,Missoula,Montana,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalis,Nymphalis antiopa
6705045,2016-04-08,46.9541798726,-113.9227294922,Missoula,Montana,United States,Callophrys mossii,Moss's Elfin,Lycaenidae,Callophrys,Callophrys mossii
6705046,2016-04-08,46.9541798726,-113.9227294922,Missoula,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
6705048,2016-04-08,46.9541798726,-113.9227294922,Missoula,Montana,United States,Callophrys mossii,Moss's Elfin,Lycaenidae,Callophrys,Callophrys mossii
6705300,2016-04-09,47.109325937,-114.3618392944,Missoula,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus
6705302,2016-04-17,46.8613481619,-113.9586925507,Missoula,Montana,United States,Pieris rapae,Cabbage White,Pieridae,Pieris,Pieris rapae
6705306,2016-04-17,46.8613481619,-113.9586925507,Missoula,Montana,United States,Pieris rapae,Cabbage White,Pieridae,Pieris,Pieris rapae
6705307,2016-04-18,46.8612097557,-113.9604520798,Missoula,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus
6705309,2016-05-31,46.8612097557,-113.9604520798,Missoula,Montana,United States,Cupido amyntula,Western Tailed-Blue,Lycaenidae,Cupido,Cupido amyntula
6705311,2016-06-04,46.8612097557,-113.9604520798,Missoula,Montana,United States,Cupido amyntula,Western Tailed-Blue,Lycaenidae,Cupido,Cupido amyntula
6705312,2016-06-04,46.8612097557,-113.9604520798,Missoula,Montana,United States,Coenonympha tullia,Common Ringlet,Nymphalidae,Coenonympha,Coenonympha tullia
6705314,2016-06-04,46.8612097557,-113.9604520798,Missoula,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus
6708289,2017-06-18,47.6060295105,-111.3115463257,Cascade,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
6708391,2017-06-08,48.7054628958,-113.5848999023,Glacier,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
6720631,2017-06-19,47.5042037964,-111.2746887207,Cascade,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
6746247,2017-06-05,45.6769979,-111.0429339,Gallatin,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
6767110,2017-05-29,45.735275,-111.7943583333,Madison,Montana,United States,Coenonympha tullia ochracea,Ochre Ringlet,Nymphalidae,Coenonympha,Coenonympha tullia
6809901,2017-06-26,45.7631766327,-110.9990066248,Gallatin,Montana,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalis,Nymphalis antiopa
6815311,2017-06-24,45.8554757431,-110.9660078652,Gallatin,Montana,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo
6826490,2017-06-26,45.6795897856,-111.0332534096,Gallatin,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
6873549,2017-07-01,45.679805833,-111.0331006442,Gallatin,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus
6894742,2017-06-18,47.5890558526,-107.1436607838,Garfield,Montana,United States,Cercyonis pegala,Common Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis pegala
6926173,2017-07-04,45.5918272897,-111.0258032703,Gallatin,Montana,United States,Limenitis weidemeyerii,Weidemeyer's Admiral,Nymphalidae,Limenitis,Limenitis weidemeyerii
6985915,2017-07-09,45.6128617935,-111.0204717145,Gallatin,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
6986119,2017-07-09,45.6128111467,-111.0176311782,Gallatin,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
6986249,2017-07-09,45.6134833543,-111.0024029423,Gallatin,Montana,United States,Pieris rapae,Cabbage White,Pieridae,Pieris,Pieris rapae
6998352,2017-07-08,47.4414966667,-113.616225,Missoula,Montana,United States,Papilio eurymedon,Pale Swallowtail,Papilionidae,Papilio,Papilio eurymedon
7000132,2017-07-10,48.5209383333,-114.00135,Flathead,Montana,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Euptoieta,Euptoieta claudia
7008472,2017-07-10,48.5244140625,-114.0034332275,Flathead,Montana,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
7008716,2017-07-10,48.7837188586,-114.2801216437,Flathead,Montana,United States,Pieris rapae,Cabbage White,Pieridae,Pieris,Pieris rapae
7008808,2017-07-10,48.8019483333,-114.31293,Flathead,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus
7008822,2017-07-10,48.801855,-114.312725,Flathead,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus
7008829,2017-07-10,48.801895,-114.312885,Flathead,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus
7008833,2017-07-10,48.80187,-114.3127333333,Flathead,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus
